Time,proximity,ambient,leanForward,qW,qX,qY,qZ,aX,aY,aZ
1499782390842,3591,301,16.810766,-0.976257,0.083496,-0.120056,-0.159912,0.03,0.02,0.03
1499782390894,3592,301,16.821038,-0.976013,0.08374,-0.119995,-0.161316,-0.07,0.11,-0.07
1499782390947,3590,301,16.837002,-0.975525,0.083923,-0.119873,-0.164001,0.0,0.03,0.0
1499782391000,3599,301,16.820464,-0.975464,0.083496,-0.119995,-0.16449,-0.03,0.06,-0.03
1499782391055,3602,301,16.764039,-0.975403,0.082886,-0.119995,-0.165405,-0.16,0.07,-0.16
1499782391111,3605,301,16.769572,-0.975098,0.082214,-0.120544,-0.167175,-0.04,0.0,-0.04
1499782391166,3607,305,16.559714000000003,-0.975464,0.077026,-0.121643,-0.166504,-0.09,-0.13,-0.09
1499782391222,3606,305,16.4596,-0.975403,0.074402,-0.122253,-0.167603,0.0,0.0,0.0
1499782391277,3605,305,16.321299,-0.975586,0.071777,-0.122498,-0.167603,-0.09,-0.04,-0.09
1499782391333,3606,305,16.200146,-0.975464,0.070007,-0.122314,-0.169189,-0.04,0.02,-0.04
1499782391388,3607,305,16.038584,-0.975525,0.067749,-0.121887,-0.169922,-0.1,-0.01,-0.1
1499782391444,3607,305,15.84666,-0.975403,0.065674,-0.121094,-0.17193599999999998,-0.07,0.04,-0.07
1499782391500,3610,305,15.647347,-0.975281,0.063782,-0.120361,-0.17413299999999998,-0.06,0.06,-0.06
1499782391555,3611,305,15.425187,-0.974854,0.061401,-0.119263,-0.177856,-0.35,0.1,-0.35
1499782391611,3606,305,15.201731,-0.974731,0.05841100000000001,-0.118652,-0.179993,-0.07,0.28,-0.07
1499782391666,3608,305,14.831834,-0.97522,0.054626,-0.116943,-0.179688,-0.19,0.17,-0.19
1499782391722,3613,327,14.448975,-0.975708,0.050903,-0.11499,-0.179382,-0.05,0.16,-0.05
1499782391777,3616,327,13.33383,-0.978516,0.041931,-0.108215,-0.170349,-0.64,0.15,-0.64
1499782391833,3632,327,12.983952,-0.980591,0.037231,-0.106628,-0.16009500000000002,0.24,0.17,0.24
1499782391888,3634,327,12.263692,-0.982422,0.033569,-0.101379,-0.153076,0.28,0.13,0.28
1499782391944,3613,327,11.044712,-0.983826,0.031372000000000004,-0.090942,-0.151062,0.1,-0.05,0.1
1499782392000,3600,327,9.559111,-0.984924,0.02887,-0.078308,-0.151672,-0.09,0.0,-0.09
1499782392055,3607,327,8.631424,-0.985901,0.026428,-0.070374,-0.14941400000000002,0.21,0.18,0.21
1499782392111,3621,327,7.618991999999999,-0.987244,0.023071,-0.062073,-0.144592,0.06,0.0,0.06
1499782392166,3652,327,6.610678999999998,-0.988525,0.019104,-0.054321,-0.139587,0.53,-0.06,0.53
1499782392222,3770,327,5.751881,-0.989807,0.014038,-0.048218,-0.133301,0.34,-0.09,0.34
1499782392277,3824,240,5.241408,-0.990723,0.009949,-0.044495,-0.12793,0.7,0.12,0.7
1499782392333,3874,240,4.925959,-0.991089,0.007568000000000002,-0.042358,-0.126099,0.94,-0.03,0.94
1499782392388,3735,240,4.213078,-0.990662,0.009094,-0.035583,-0.131287,0.06,0.16,0.06
1499782392444,3702,240,4.325372,-0.990112,0.009949,-0.036499,-0.135132,1.0,0.58,1.0
1499782392500,3640,240,4.112113,-0.990051,0.011169,-0.034302,-0.13610799999999998,0.26,0.0,0.26
1499782392555,3632,240,4.2039339999999985,-0.989441,0.011902,-0.034607,-0.140198,0.24,-0.07,0.24
1499782392611,3629,240,4.584924,-0.989014,0.013306,-0.037354000000000005,-0.14221199999999998,0.16,-0.09,0.16
1499782392666,3628,240,4.929801,-0.98877,0.014832,-0.040588,-0.143188,0.38,0.04,0.38
1499782392722,3625,240,5.564781,-0.988403,0.01709,-0.045166000000000005,-0.143799,0.24,-0.15,0.24
1499782392777,3619,240,6.121023,-0.988098,0.018982,-0.049622,-0.14416500000000002,0.34,-0.15,0.34
1499782392833,3625,260,6.7657440000000015,-0.98761,0.020935,-0.05542,-0.145508,0.12,0.02,0.12
1499782392888,3657,260,7.582108,-0.987,0.022095,-0.062439,-0.146545,0.17,-0.08,0.17
1499782392944,3706,260,8.517659,-0.986206,0.023865,-0.070496,-0.14801,0.15,-0.4,0.15
1499782393000,3773,260,10.776982,-0.983826,0.028381,-0.0896,-0.152588,0.24,-0.32,0.24
1499782393052,3659,260,11.883723,-0.982239,0.033813,-0.097839,-0.156494,0.13,-0.04,0.13
1499782393105,3615,260,12.749934,-0.980652,0.038757,-0.104004,-0.161194,0.14,-0.16,0.14
1499782393157,3566,260,13.471884,-0.979675,0.043213,-0.109131,-0.16278099999999998,-0.01,0.14,-0.01
1499782393210,3562,260,14.190775,-0.978638,0.047668,-0.113892,-0.16430699999999998,0.01,-0.05,0.01
1499782393263,3561,260,14.563760999999998,-0.978088,0.050049,-0.116455,-0.165161,-0.52,0.44,-0.52
1499782393315,3557,344,15.146010999999998,-0.977295,0.052185,-0.120911,-0.16583299999999998,-0.14,0.09,-0.14
1499782393368,3550,344,15.575459,-0.976807,0.052673000000000005,-0.124817,-0.165771,-0.42,-0.09,-0.42
1499782393421,3552,344,15.966696,-0.976196,0.053162,-0.128357,-0.166626,0.01,0.18,0.01
1499782393473,3564,344,16.086387,-0.975891,0.053345,-0.129395,-0.167542,-0.47,-0.16,-0.47
1499782393526,3602,344,16.422855,-0.975098,0.053955,-0.13226300000000002,-0.169678,-0.08,0.12,-0.08
1499782393578,3605,344,16.829559,-0.973877,0.056091,-0.135254,-0.173706,0.04,0.14,0.04
1499782393631,3581,344,16.839848999999994,-0.973389,0.056763,-0.134888,-0.176208,-0.01,0.01,-0.01
1499782393684,3545,344,16.795896,-0.973328,0.057007,-0.134399,-0.17687999999999998,0.0,0.06,0.0
1499782393736,3539,344,16.644939,-0.973511,0.057251,-0.132874,-0.176941,0.02,-0.03,0.02
1499782393789,3546,344,16.538724,-0.973877,0.05688500000000001,-0.132019,-0.17565899999999998,-0.1,0.07,-0.1
1499782393842,3547,365,16.512922,-0.974182,0.056335,-0.13208,-0.17419400000000002,0.12,0.05,0.12
1499782393894,3550,365,16.5057,-0.974426,0.056335,-0.132141,-0.172974,-0.05,-0.07,-0.05
1499782393947,3562,365,16.596769000000002,-0.974304,0.056763,-0.13269,-0.172913,0.4,-0.13,0.4
1499782394000,3573,365,16.53719,-0.974365,0.057556,-0.13183599999999998,-0.173035,-0.02,-0.05,-0.02
1499782394052,3631,365,16.501707,-0.974182,0.05896000000000001,-0.130798,-0.174255,-0.17,-0.13,-0.17
1499782394105,3668,365,16.654708,-0.973877,0.060180999999999985,-0.131775,-0.174927,0.09,0.18,0.09
1499782394157,3681,365,16.695239,-0.973511,0.06274400000000001,-0.13092,-0.176636,0.1,-0.12,0.1
1499782394210,3608,365,16.491548,-0.973694,0.06274400000000001,-0.128967,-0.177063,0.3,0.09,0.3
1499782394263,3575,365,16.163463,-0.974121,0.06170700000000001,-0.126343,-0.177002,-0.16,-0.09,-0.16
1499782394315,3558,365,15.877770000000002,-0.974304,0.061096,-0.123779,-0.177856,0.47,0.32,0.47
1499782394368,3555,342,15.535056,-0.974792,0.060120000000000014,-0.121094,-0.177551,-0.43,-0.62,-0.43
1499782394421,3558,342,15.583119,-0.97467,0.060364,-0.121277,-0.177795,0.09,0.16,0.09
1499782394473,3551,342,15.548789,-0.97467,0.060608,-0.12085,-0.17804,0.19,0.07,0.19
1499782394526,3560,342,15.439591,-0.974792,0.060669000000000015,-0.119873,-0.178162,-0.07,-0.12,-0.07
1499782394578,3608,342,15.441176,-0.974915,0.060180999999999985,-0.120056,-0.177429,-0.05,-0.02,-0.05
1499782394631,3632,342,15.578910999999998,-0.974915,0.059265,-0.121826,-0.176514,0.11,-0.01,0.11
1499782394684,3648,342,15.594687,-0.974854,0.058533,-0.122437,-0.176819,0.1,0.15,0.1
1499782394736,3569,342,15.542299,-0.97467,0.056396,-0.122925,-0.178162,-0.1,-0.01,-0.1
1499782394789,3553,342,15.688953,-0.974304,0.055786,-0.12451199999999997,-0.17913800000000002,0.28,0.04,0.28
1499782394842,3557,349,15.666418,-0.974304,0.055481,-0.124573,-0.179382,-0.09,0.06,-0.09
1499782394894,3554,349,15.670262,-0.974243,0.054810000000000005,-0.124817,-0.179626,0.18,-0.15,0.18
1499782394947,3555,349,15.571928,-0.974304,0.054138,-0.124084,-0.179871,0.07,0.01,0.07
1499782395000,3551,349,15.461027,-0.974426,0.053284000000000005,-0.123413,-0.17993199999999998,-0.04,0.0,-0.04
1499782395055,3551,349,15.333707999999998,-0.974548,0.05249,-0.122681,-0.180176,0.03,-0.06,0.03
1499782395111,3567,349,15.208431,-0.974609,0.051514,-0.121948,-0.180664,-0.01,0.14,-0.01
1499782395166,3582,349,15.098392,-0.97467,0.050659,-0.121277,-0.18103,0.07,-0.05,0.07
1499782395222,3617,349,15.006908,-0.974792,0.049561,-0.120911,-0.180969,0.03,-0.15,0.03
1499782395277,3634,349,15.13371,-0.97467,0.049072000000000005,-0.122314,-0.180847,-0.05,0.21,-0.05
1499782395333,3622,349,15.430994,-0.974121,0.049011,-0.12506099999999998,-0.181885,0.13,0.12,0.13
1499782395388,3577,350,15.346470000000002,-0.974121,0.048767000000000005,-0.12439,-0.182434,0.07,0.01,0.07
1499782395444,3561,350,15.17303,-0.974121,0.048279,-0.12298599999999997,-0.183533,-0.04,0.05,-0.04
1499782395500,3546,350,15.014852,-0.974243,0.047546,-0.121765,-0.183838,-0.06,0.27,-0.06
1499782395555,3553,350,14.860979,-0.974426,0.046814,-0.120667,-0.183838,-0.04,0.19,-0.04
1499782395611,3550,350,14.760469,-0.974548,0.046509,-0.119629,-0.183655,0.06,0.0,0.06
1499782395666,3547,350,14.638637,-0.974731,0.046082,-0.118652,-0.183411,0.07,0.0,0.07
1499782395722,3551,350,14.520292,-0.974915,0.045776,-0.117798,-0.183228,0.12,-0.15,0.12
1499782395777,3586,350,14.345132,-0.975098,0.045898,-0.116211,-0.18335,0.0,0.11,0.0
1499782395833,3607,350,14.283022,-0.97522,0.045959,-0.115479,-0.182983,0.04,0.0,0.04
1499782395888,3625,350,14.273689,-0.975159,0.046021,-0.11554,-0.183472,0.33,0.16,0.33
1499782395944,3578,316,14.08278,-0.975342,0.045227,-0.113953,-0.183533,0.04,0.28,0.04
1499782396000,3560,316,13.967054999999998,-0.975464,0.044434,-0.113159,-0.183533,-0.15,-0.16,-0.15
1499782396052,3546,316,14.013664000000002,-0.975403,0.044373,-0.113525,-0.183533,0.18,0.34,0.18
1499782396105,3541,316,14.005185,-0.975586,0.04425,-0.113708,-0.182739,0.04,-0.13,0.04
1499782396157,3543,316,13.814975,-0.975769,0.044189,-0.111877,-0.1828,-0.19,-0.06,-0.19
1499782396210,3541,316,13.620516,-0.975952,0.043823,-0.110107,-0.182861,0.08,0.06,0.08
1499782396263,3530,316,13.32806,-0.976318,0.043457,-0.107666,-0.182617,-0.09,0.12,-0.09
1499782396315,3532,316,13.065058,-0.976807,0.043091,-0.105286,-0.181396,-0.13,-0.04,-0.13
1499782396368,3549,316,12.783539,-0.977478,0.042664,-0.102783,-0.17926,0.1,0.21,0.1
1499782396421,3572,316,12.397507,-0.978333,0.042297,-0.099426,-0.176697,-0.21,0.09,-0.21
1499782396473,3582,316,12.070616,-0.979126,0.041931,-0.096313,-0.17388900000000002,-0.04,-0.05,-0.04
1499782396526,3576,315,11.315361,-0.980652,0.040466,-0.089905,-0.169128,-0.12,0.03,-0.12
1499782396578,3542,315,10.718601,-0.981689,0.038513,-0.08520499999999999,-0.166077,-0.06,0.2,-0.06
1499782396631,3532,315,10.311137,-0.982483,0.036743,-0.08203099999999999,-0.163269,-0.15,0.13,-0.15
1499782396684,3526,315,9.750037,-0.983459,0.034912,-0.07739299999999999,-0.159912,0.06,-0.18,0.06
1499782396736,3524,315,9.068366,-0.984497,0.032898000000000004,-0.071838,-0.156555,0.0,0.0,0.0
1499782396789,3519,315,8.424013,-0.985413,0.031738,-0.066345,-0.153564,0.11,-0.22,0.11
1499782396842,3520,315,7.791791,-0.986145,0.030396,-0.060547,-0.15124500000000002,0.15,0.14,0.15
1499782396894,3520,315,6.994735,-0.987,0.027405,-0.054626,-0.148743,0.06,-0.27,0.06
1499782396947,3532,315,6.3126120000000014,-0.987793,0.023682,-0.049988,-0.145813,0.33,0.34,0.33
1499782397000,3548,298,5.825176,-0.988281,0.021423,-0.046021,-0.143921,0.07,-0.04,0.07
1499782397055,3594,298,5.551819,-0.988647,0.020325,-0.043884,-0.14221199999999998,0.38,-0.02,0.38
1499782397111,3715,298,4.648265,-0.98938,0.014526,-0.037659,-0.139526,0.25,0.14,0.25
1499782397166,3730,298,4.405509,-0.989441,0.01416,-0.035583,-0.139709,0.45,-0.09,0.45
1499782397222,3755,298,4.411334,-0.989258,0.013733,-0.035583,-0.14093,0.22,0.14,0.22
1499782397277,3788,298,4.721331,-0.98938,0.013244999999999998,-0.038818,-0.139343,1.0,0.13,1.0
1499782397333,3745,298,4.496974,-0.989807,0.013855,-0.036926,-0.136963,-0.55,-0.5,-0.55
1499782397388,3679,298,4.8819550000000005,-0.989746,0.016357,-0.03894,-0.13623,0.35,0.04,0.35
1499782397444,3652,298,5.046465,-0.989563,0.017943999999999998,-0.039978,-0.137146,0.32,0.08,0.32
1499782397500,3607,298,5.083409,-0.989502,0.016724,-0.040955,-0.137512,0.0,-0.2,0.0
1499782397555,3607,177,5.354591,-0.987915,0.014465,-0.044739,-0.14788800000000002,0.1,0.44,0.1
1499782397611,3628,177,6.9041039999999985,-0.987976,0.014954,-0.058167,-0.142334,1.89,-0.08,1.89
1499782397666,3613,177,6.452874,-0.988159,0.01532,-0.054382000000000014,-0.142822,-0.17,-0.18,-0.17
1499782397722,3622,177,7.616675,-0.987549,0.018494,-0.063599,-0.142517,0.6,-0.14,0.6
1499782397777,3611,177,7.894225,-0.987427,0.02002,-0.06579600000000001,-0.142273,-0.02,0.0,-0.02
1499782397833,3578,177,8.559413000000001,-0.986572,0.022156,-0.071228,-0.145264,0.02,-0.13,0.02
1499782397888,3582,177,9.496241,-0.985229,0.024597,-0.07891799999999999,-0.149841,0.65,0.0,0.65
1499782397944,3590,177,10.214675,-0.984314,0.02771,-0.084534,-0.152283,-0.1,-0.02,-0.1
1499782398000,3595,177,11.083113,-0.982971,0.032288,-0.091064,-0.156372,0.34,0.08,0.34
1499782398052,3584,177,11.878615,-0.981567,0.038391,-0.09613,-0.160706,0.23,-0.18,0.23
1499782398105,3583,298,12.578107,-0.980286,0.044189,-0.10022,-0.164429,-0.11,0.11,-0.11
1499782398157,3617,298,13.33941,-0.979065,0.049744,-0.10498,-0.167175,-0.08,0.29,-0.08
1499782398210,3635,298,14.095047,-0.977844,0.053711,-0.110229,-0.16955599999999998,-0.48,0.07,-0.48
1499782398263,3685,298,14.964441,-0.976685,0.056519000000000014,-0.117371,-0.170715,0.09,0.3,0.09
1499782398315,3682,298,16.038276,-0.975708,0.055725,-0.12793,-0.168945,-0.1,0.25,-0.1
1499782398368,3588,298,16.434624,-0.975403,0.053833000000000006,-0.132446,-0.167847,0.11,-0.03,0.11
1499782398421,3567,298,16.580454,-0.975525,0.051941,-0.13458299999999998,-0.166077,-0.39,-0.38,-0.39
1499782398473,3563,298,16.898284,-0.974915,0.051514,-0.137512,-0.167114,-0.22,0.17,-0.22
1499782398526,3562,298,17.085726,-0.97406,0.052979,-0.138794,-0.170715,-0.24,-0.34,-0.24
1499782398578,3559,298,17.443001000000002,-0.972717,0.054565,-0.14141800000000002,-0.175537,-0.17,-0.07,-0.17
1499782398631,3565,334,17.853793,-0.971497,0.055542,-0.144958,-0.17926,0.1,0.25,0.1
1499782398684,3569,334,18.162298,-0.970825,0.05426,-0.148315,-0.180603,0.31,-0.08,0.31
1499782398736,3577,334,18.436117000000007,-0.970581,0.051025,-0.151917,-0.17981,0.13,-0.03,0.13
1499782398789,3592,334,18.570419,-0.970764,0.046814,-0.154358,-0.177673,0.2,-0.17,0.2
1499782398842,3602,334,18.56091,-0.971436,0.041748,-0.155823,-0.17413299999999998,-0.17,0.16,-0.17
1499782398894,3689,334,19.09098,-0.971741,0.032166,-0.162598,-0.167908,0.21,-0.09,0.21
1499782398947,3708,334,19.21019,-0.971985,0.028625,-0.164429,-0.165588,0.25,0.01,0.25
1499782399000,3739,334,19.19285,-0.972229,0.024719,-0.164795,-0.164185,-0.23,-0.24,-0.23
1499782399052,3731,334,19.460988,-0.972229,0.022156,-0.167542,-0.161865,0.4,-0.13,0.4
1499782399105,3638,354,19.445142,-0.972534,0.020508,-0.167664,-0.160217,0.3,-0.08,0.3
1499782399157,3596,354,19.125519,-0.972717,0.019958,-0.164917,-0.161926,0.13,-0.14,0.13
1499782399210,3578,354,18.687659,-0.972839,0.019775,-0.161133,-0.164978,-0.17,0.11,-0.17
1499782399263,3575,354,18.507595,-0.972595,0.018921,-0.159607,-0.167847,0.02,0.01,0.02
1499782399315,3575,354,18.394418,-0.972168,0.01825,-0.158752,-0.171265,-0.05,0.21,-0.05
1499782399368,3576,354,18.409873,-0.971741,0.015808000000000003,-0.159119,-0.173523,0.03,0.2,0.03
1499782399421,3617,354,18.462942,-0.971252,0.013794,-0.15979000000000002,-0.175842,0.03,0.0,0.03
1499782399473,3688,354,18.839686,-0.970093,0.01239,-0.163269,-0.179321,-0.13,0.24,-0.13
1499782399526,3715,354,18.931541,-0.969971,0.011414,-0.164001,-0.17913800000000002,-0.18,0.1,-0.18
1499782399578,3723,354,18.9974,-0.969971,0.011414,-0.164673,-0.17871099999999998,0.05,-0.02,0.05
1499782399631,3652,293,18.888505,-0.970032,0.012207,-0.163696,-0.17926,0.02,0.06,0.02
1499782399684,3610,293,18.760392,-0.970093,0.013611000000000002,-0.162476,-0.17993199999999998,0.05,-0.04,0.05
1499782399736,3574,293,18.644257,-0.970215,0.015198,-0.161194,-0.180054,0.03,0.03,0.03
1499782399789,3571,293,18.432699,-0.970642,0.01593,-0.159363,-0.17944300000000002,-0.17,0.2,-0.17
1499782399842,3563,293,18.277952,-0.970886,0.016113,-0.15802,-0.179321,-0.09,-0.13,-0.09
1499782399894,3566,293,18.26777,-0.971069,0.01593,-0.15802,-0.178467,0.28,0.1,0.28
1499782399947,3569,293,18.177836,-0.971375,0.015381,-0.157227,-0.177429,0.18,-0.08,0.18
1499782400000,3586,293,18.092147,-0.97168,0.015137,-0.156555,-0.176453,-0.11,-0.23,-0.11
1499782400055,3671,293,18.030316,-0.971741,0.015015,-0.155945,-0.176514,-0.02,-0.01,-0.02
1499782400111,3705,293,18.072127,-0.971863,0.014465,-0.15631099999999998,-0.175476,0.21,0.12,0.21
1499782400166,3712,344,18.079634,-0.972107,0.013367,-0.156555,-0.17413299999999998,0.11,-0.23,0.11
1499782400222,3690,344,18.029094,-0.972229,0.013123,-0.15618900000000002,-0.17388900000000002,0.13,0.0,0.13
1499782400277,3615,344,17.922998,-0.972412,0.013184,-0.155151,-0.173584,0.28,0.05,0.28
1499782400333,3588,344,17.538107,-0.972839,0.012939,-0.151978,-0.174255,-0.12,-0.12,-0.12
1499782400388,3563,344,17.199497,-0.973022,0.013000000000000001,-0.148926,-0.17565899999999998,-0.08,0.09,-0.08
1499782400444,3557,344,17.094604999999998,-0.973083,0.013306,-0.148132,-0.176208,0.17,-0.09,0.17
1499782400500,3563,344,16.994362,-0.973206,0.013123,-0.147217,-0.176208,-0.16,0.0,-0.16
1499782400555,3570,344,17.031713,-0.973206,0.012146,-0.147583,-0.175903,0.13,0.08,0.13
1499782400611,3588,344,17.121116,-0.973145,0.011108,-0.148376,-0.175537,0.21,0.06,0.21
1499782400666,3667,334,17.570782,-0.97229,0.010132,-0.152344,-0.176941,0.26,-0.04,0.26
1499782400722,3689,334,17.632609,-0.971985,0.010071,-0.152893,-0.178162,0.1,0.06,0.1
1499782400777,3668,334,17.572892,-0.970947,0.01062,-0.15246600000000002,-0.184265,-0.07,0.1,-0.07
1499782400833,3601,334,17.504394,-0.970886,0.01062,-0.151855,-0.185059,0.07,0.0,0.07
1499782400888,3586,334,17.39188,-0.970825,0.010437,-0.150879,-0.186157,0.0,0.12,0.0
1499782400944,3592,334,17.419719,-0.970825,0.010193,-0.151001,-0.185852,0.03,-0.05,0.03
1499782401000,3589,334,17.421757999999997,-0.970642,0.010437,-0.151123,-0.18689,0.0,0.0,0.0
1499782401055,3583,334,17.480192000000002,-0.970459,0.01062,-0.15155,-0.187378,0.13,-0.04,0.13
1499782401111,3601,334,17.492380999999998,-0.970398,0.01062,-0.151672,-0.187622,-0.02,-0.1,-0.02
1499782401166,3656,334,17.530924,-0.970337,0.01062,-0.1521,-0.187744,-0.1,0.08,-0.1
1499782401222,3683,334,17.677371,-0.970154,0.010376,-0.15325899999999998,-0.187561,0.02,0.03,0.02
1499782401277,3668,350,18.09967,-0.969604,0.009277,-0.15704300000000002,-0.187439,-0.01,-0.12,-0.01
1499782401333,3639,350,18.176107,-0.969116,0.008911,-0.15771500000000002,-0.189392,0.0,0.23,0.0
1499782401388,3625,350,18.151878,-0.969238,0.007812,-0.157593,-0.188965,-0.04,0.25,-0.04
1499782401444,3622,350,18.151314000000006,-0.96936,0.006714,-0.157654,-0.188354,0.07,-0.17,0.07
1499782401500,3619,350,18.091653,-0.969482,0.006531,-0.157166,-0.188171,-0.11,0.05,-0.11
1499782401555,3625,350,18.155392000000006,-0.96936,0.006653,-0.157654,-0.188293,0.05,0.0,0.05
1499782401611,3677,350,18.231213,-0.968872,0.007324,-0.158203,-0.190186,-0.09,0.03,-0.09
1499782401666,3711,350,18.481692,-0.96814,0.008606,-0.160278,-0.192078,0.23,0.08,0.23
